source_file	source_function	classification	va	structural_status	evidence_status	authority_status	finding_code	finding_detail
eventmanager.cpp	CEventManager::LogEventManager	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	con_map	SOURCE_EXACT	0x0046be10	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	con_resetmemsizes	SOURCE_EXACT	0x0046be80	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	con_dumptextures	SOURCE_EXACT	0x0046bea0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	con_dumptimerecords	SOURCE_EXACT	0x0046bed0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	con_remotecameraon	SOURCE_EXACT	0x0046bef0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	con_remotecameraoff	SOURCE_EXACT	0x0046c0b0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	con_navmapon	SOURCE_EXACT	0x0046c120	PASS	FAIL	PASS	EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: no VA/source-anchor row in reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv
game.cpp	con_navmapoff	SOURCE_EXACT	0x0046c150	PASS	FAIL	PASS	EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: no VA/source-anchor row in reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv
game.cpp	con_win	SOURCE_EXACT	0x0046c180	PASS	FAIL	PASS	EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: no VA/source-anchor row in reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv
game.cpp	con_lose	SOURCE_EXACT	0x0046c200	PASS	FAIL	PASS	EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: no VA/source-anchor row in reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv
game.cpp	con_buildresources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::CGame	SOURCE_ANALOG	0x0046c210	PASS	FAIL	PASS	ANALOG_REASON_EVIDENCE_WEAK;EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: no VA/source-anchor row in reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
game.cpp	CGame::~dtor	SOURCE_ANALOG	0x0046c2d0	PASS	FAIL	PASS	ANALOG_REASON_EVIDENCE_WEAK;EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: no VA/source-anchor row in reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
game.cpp	CGame::Init	SOURCE_EXACT	0x0046c360	PASS	PASS	DISAGREEMENT	CROSSWALK_VA_COLLISION	CROSSWALK_VA_COLLISION: VA 0x0046c360 is shared by 3 rows: game.cpp:246:CGame::Init, game.cpp:662:CGame::InitOneOffResources, game.cpp:674:CGame::InitRestartResources
game.cpp	CGame::InitRestartLoop	SOURCE_EXACT	0x0046c430	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::Shutdown	SOURCE_EXACT	0x0046c990	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::ShutdownRestartLoop	SOURCE_EXACT	0x0046ca70	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::LoadResources	SOURCE_EXACT	0x0046cd30	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::InitOneOffResources	SOURCE_ANALOG	0x0046c360	PASS	FAIL	DISAGREEMENT	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	CROSSWALK_VA_COLLISION: VA 0x0046c360 is shared by 3 rows: game.cpp:246:CGame::Init, game.cpp:662:CGame::InitOneOffResources, game.cpp:674:CGame::InitRestartResources | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
game.cpp	CGame::InitRestartResources	SOURCE_ANALOG	0x0046c360	PASS	FAIL	DISAGREEMENT	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	CROSSWALK_VA_COLLISION: VA 0x0046c360 is shared by 3 rows: game.cpp:246:CGame::Init, game.cpp:662:CGame::InitOneOffResources, game.cpp:674:CGame::InitRestartResources | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
game.cpp	CGame::LoadLevel	SOURCE_EXACT	0x0046cdf0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::PostLoadProcess	SOURCE_EXACT	0x0046d040	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::SetSlot	SOURCE_EXACT	0x0046d3a0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::GetSlot	SOURCE_EXACT	0x0046d410	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::FillOutEndLevelData	SOURCE_ANALOG	0x0046d470	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::BuildResources	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::GetIntroFMV	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::RunIntroFMV	SOURCE_ANALOG	0x0046d890	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::RunOutroFMV	SOURCE_ANALOG	0x0046d9f0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	ReceiveButtonAction	NO_MATCH_FOUND		PASS_AMBIGUOUS_NAME	PASS_SHARED_METHOD	NOT_APPLICABLE	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 1240,4094; kept distinct by line
game.cpp	CGame::RestartLoopRunLevel	SOURCE_EXACT	0x0046dc30	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::RunLevel	SOURCE_EXACT	0x0046e240	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::Render	SOURCE_EXACT	0x0046e460	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::Update	SOURCE_EXACT	0x0046e910	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::PreRun	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::MainLoop	SOURCE_EXACT	0x0046eee0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::ProcessDebug	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::GetCamera	SOURCE_EXACT	0x0046f2c0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::SetCamera	SOURCE_EXACT	0x0046f2d0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::DeclareLevelWon	SOURCE_EXACT	0x0046f2f0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::MPDeclarePlayerWon	SOURCE_EXACT	0x0046f360	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::MPDeclareGameDrawn	SOURCE_EXACT	0x0046f3e0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::DeclareLevelLost	SOURCE_EXACT	0x0046f430	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::DeclarePlayerDead	SOURCE_ANALOG	0x0046f550	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CWorld::kSinglePlayer	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW	CROSSWALK_EXTRA_ROW: no matching AST function definition at game.cpp:2521
game.cpp	CWorld::kCooperativeMultiplayer	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	CROSSWALK_EXTRA_ROW: no matching AST function definition at game.cpp:2533 | SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 2533,3106; kept distinct by line
game.cpp	CWorld::kVersusMultiplayer	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	CROSSWALK_EXTRA_ROW: no matching AST function definition at game.cpp:2548 | SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 2548,3129; kept distinct by line
game.cpp	CGame::ReceiveButtonAction	SOURCE_EXACT	0x0046f7e0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::UnPause	SOURCE_EXACT	0x0046fae0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::Pause	SOURCE_EXACT	0x0046fb00	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::ToggleDebugUnitForward	SOURCE_ANALOG	0x0046fb80	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::ToggleDebugUnitBackward	SOURCE_ANALOG	0x0046fc40	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::ToggleDebugSquadBackward	SOURCE_ANALOG	0x0046fd40	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::ToggleDebugSquadForward	SOURCE_ANALOG	0x0046fe20	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::PreRender	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::StartPanState	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::StartPlayingState	SOURCE_EXACT	0x0046fec0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::HandleEvent	SOURCE_EXACT	0x0046ff10	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::RespawnPlayer	SOURCE_EXACT	0x00470120	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CWorld::kCooperativeMultiplayer	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	CROSSWALK_EXTRA_ROW: no matching AST function definition at game.cpp:3106 | SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 2533,3106; kept distinct by line
game.cpp	CWorld::kVersusMultiplayer	NO_MATCH_FOUND		FAIL	PASS_SHARED_METHOD	NOT_APPLICABLE	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	CROSSWALK_EXTRA_ROW: no matching AST function definition at game.cpp:3129 | SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 2548,3129; kept distinct by line
game.cpp	CGame::ToggleFreeCameraOn	SOURCE_ANALOG	0x00470430	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::ToggleFreeCameraOff	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::GetController	SOURCE_EXACT	0x004705d0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::SetCurrentCamera	SOURCE_EXACT	0x004705e0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::DrawDebugStuff	SOURCE_ANALOG	0x00470650	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	draw_end_level_darkener	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
game.cpp	CGame::DrawGameStuff	SOURCE_ANALOG	0x004714c0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::DoWeWantMesh	SOURCE_ANALOG	0x00472570	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::IsMultiplayer	SOURCE_ANALOG	0x004725d0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::GetPlayerLives	SOURCE_ANALOG	0x004725f0	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::SetPlayerLives	SOURCE_ANALOG	0x00472620	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
game.cpp	CGame::IsRunningResources	SOURCE_ANALOG	0x00472650	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::GetNumPrimaryObjectives	SOURCE_ANALOG	0x00472670	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	CGame::GetNumSecondaryObjectives	SOURCE_ANALOG	0x00472690	PASS	PASS	PASS	OK	No row-level finding.
game.cpp	ReceiveButtonAction	NO_MATCH_FOUND		PASS_AMBIGUOUS_NAME	PASS_SHARED_METHOD	NOT_APPLICABLE	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUOUS: same file/function label occurs at lines 1240,4094; kept distinct by line
game.cpp	CGame::RollCredits	SOURCE_ANALOG	0x004726b0	PASS	PASS	PASS	OK	No row-level finding.
ltshell.cpp	resolvesymbolmodule	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	resolvesymbolname	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	resolvesymbolline	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	resolvesymbolinfo	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	ExceptionHandler	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	ExitCode	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	WinMain	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	con_whatami	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::MainLoop	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::SetupSystemMessageHandler	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::HandlingSystemStuff	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::DisplayScreen	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::~dtor	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::InitDeviceObjects	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::RestoreDeviceObjects	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::InvalidateDeviceObjects	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::DeleteDeviceObjects	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::FinalCleanup	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::ConfirmDevice	SOURCE_ANALOG	0x00512c40	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
ltshell.cpp	PCLTShell::RemoveDeviceObject	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::MsgProc	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::FlushInputBuffers	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::EnumJoysticksCallback	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::EnumAxesCallback	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::EnumEffectsProc	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::InitDirectInput	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::InitialiseRumble	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::TriggerRumble	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::UpdateJoystick	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::FreeDirectInput	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::DeadZone	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::ForceFile	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::DumpScreen	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::SetKeytrap	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::InvalidateAllStates	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::CheckD3DState	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::GetBPP	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::IsThisAGeForce3	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::ShowGFXCardInfo	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::TriggerQuit	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::GetDisplayFormat	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::D3D_CreateVertexBuffer	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
ltshell.cpp	PCLTShell::D3D_ReleaseVertexBuffer	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
pcsoundmanager.cpp	CPCSample::~dtor	SOURCE_ANALOG	0x005168d0	PASS	FAIL	PASS	ANALOG_REASON_EVIDENCE_WEAK;EVIDENCE_TARGET_UNRESOLVED	EVIDENCE_TARGET_UNRESOLVED: no VA/source-anchor row in reverse-engineering/binary-analysis/cpcsoundmanager-backend-semantics-2026-08-11.tsv | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
pcsoundmanager.cpp	CPCSoundManager::DeviceInit	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::DeviceShutdown	SOURCE_EXACT	0x005171e0	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::DeviceReset	SOURCE_EXACT	0x00517260	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::LoadNewSample	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::PlaySound	SOURCE_EXACT	0x00517790	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::UnPauseSound	SOURCE_EXACT	0x00517960	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::PauseSound	SOURCE_EXACT	0x00517990	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::StopSound	SOURCE_EXACT	0x005179b0	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::UpdateGlobals	SOURCE_EXACT	0x00517a20	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::UpdateSound	SOURCE_EXACT	0x00517ae0	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::UpdatesDone	SOURCE_EXACT	0x00517c40	PASS	PASS	PASS	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::GetSampleDataAtTime	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::GetSampleDataAtSample	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
pcsoundmanager.cpp	CPCSoundManager::GetSampleLength	SOURCE_EXACT	0x00517c60	PASS	PASS	DISAGREEMENT	CROSSWALK_VA_COLLISION	CROSSWALK_VA_COLLISION: VA 0x00517c60 is shared by 2 rows: pcsoundmanager.cpp:468:CPCSoundManager::GetSampleLength, pcsoundmanager.cpp:477:CPCSoundManager::GetSampleLengthInSamples
pcsoundmanager.cpp	CPCSoundManager::GetSampleLengthInSamples	SOURCE_ANALOG	0x00517c60	PASS	FAIL	DISAGREEMENT	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	CROSSWALK_VA_COLLISION: VA 0x00517c60 is shared by 2 rows: pcsoundmanager.cpp:468:CPCSoundManager::GetSampleLength, pcsoundmanager.cpp:477:CPCSoundManager::GetSampleLengthInSamples | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
pcsoundmanager.cpp	CPCSoundManager::FindFreeChannel	SOURCE_EXACT	0x00517cb0	PASS	PASS	PASS	OK	No row-level finding.
scheduledevent.cpp	CScheduledEvent::Set	SOURCE_EXACT	0x004de1f0	PASS	PASS	PASS	OK	No row-level finding.
scheduledevent.cpp	CScheduledEvent::~dtor	SOURCE_EXACT	0x004de230	PASS	PASS	PASS	OK	No row-level finding.
thing.cpp	CThing::CThing	NO_MATCH_FOUND		PASS	PASS_SHARED_METHOD	NOT_APPLICABLE	OK	No row-level finding.
thing.cpp	CThing::Init	SOURCE_ANALOG	0x004f34a0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
thing.cpp	CThing::InitRenderThing	SOURCE_ANALOG	0x004f35d0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
thing.cpp	CThing::Shutdown	SOURCE_ANALOG	0x004f3600	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
thing.cpp	CThing::~dtor	SOURCE_ANALOG	0x004f3480	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
thing.cpp	CThing::Render	SOURCE_ANALOG	0x004f36d0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
thing.cpp	CThing::RenderImposter	SOURCE_ANALOG	0x004f3710	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
thing.cpp	CThing::HandleEvent	SOURCE_ANALOG	0x004f3730	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
thing.cpp	CThing::AddShutdownEvent	NO_MATCH_FOUND		PASS	FAIL	NOT_APPLICABLE	NO_MATCH_NAME_TABLE_HIT	NO_MATCH_NAME_TABLE_HIT: normalized current name-table hit(s): 0x004f3760:CThing__AddShutdownEvent_004f3760
thing.cpp	CThing::StartDieProcess	NO_MATCH_FOUND		PASS	FAIL	NOT_APPLICABLE	NO_MATCH_NAME_TABLE_HIT	NO_MATCH_NAME_TABLE_HIT: normalized current name-table hit(s): 0x004f37a0:CThing__StartDieProcess_004f37a0
thing.cpp	CThing::DrawDebugCuboid	SOURCE_ANALOG	0x004f37c0	PASS	FAIL	PASS	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	ANALOG_EVIDENCE_PATH_MISSING: SOURCE_ANALOG has no evidence_path | ANALOG_REASON_EVIDENCE_WEAK: no cited bounded reason explains the source-to-retail analogy
